1.173048E+00 8.902252E+00 1.208822E-02 2.659226E+07 5.511345E+06 2.769720E+06
3.519144E+00 3.249096E+00 2.132755E-03 7.944641E+07 3.821785E+07 1.923994E+07
5.865240E+00 1.579987E+00 8.395673E-04 1.299590E+08 1.025999E+08 5.177887E+07
8.211336E+00 9.004109E-01 4.648418E-04 1.851151E+08 1.980040E+08 9.992824E+07
1.055743E+01 5.661488E-01 3.087378E-04 2.496744E+08 3.235442E+08 1.633153E+08
1.290353E+01 3.804116E-01 2.283735E-04 3.259024E+08 4.785918E+08 2.416057E+08
1.524962E+01 2.646590E-01 1.805033E-04 4.133997E+08 6.621721E+08 3.344004E+08
1.759572E+01 1.891843E-01 1.493223E-04 5.132879E+08 8.738484E+08 4.413553E+08
1.994182E+01 1.372653E-01 1.275198E-04 6.257417E+08 1.113154E+09 5.620720E+08
2.228791E+01 1.006772E-01 1.115337E-04 7.504226E+08 1.378861E+09 6.962844E+08
2.463401E+01 7.240319E-02 9.919467E-05 8.859370E+08 1.670283E+09 8.434649E+08
2.698011E+01 5.015944E-02 8.939579E-05 1.032461E+09 1.987032E+09 1.003301E+09
2.932620E+01 3.604049E-02 8.168492E-05 1.193455E+09 2.327687E+09 1.175262E+09
3.167230E+01 2.432586E-02 7.525783E-05 1.364572E+09 2.691656E+09 1.359135E+09
3.401839E+01 1.411902E-02 6.979462E-05 1.545427E+09 3.078680E+09 1.554564E+09
3.636449E+01 5.891770E-03 6.513100E-05 1.737342E+09 3.488588E+09 1.761368E+09
3.871059E+01 1.252186E-03 6.121339E-05 1.943102E+09 3.919684E+09 1.979075E+09
4.105668E+01 -3.038569E-04 5.789438E-05 2.162888E+09 4.370865E+09 2.207454E+09
4.340278E+01 -1.550699E-03 5.494749E-05 2.392947E+09 4.842383E+09 2.445917E+09
4.574887E+01 -2.404595E-03 5.232638E-05 2.631897E+09 5.332206E+09 2.694237E+09
4.809497E+01 -1.836670E-03 5.002106E-05 2.883298E+09 5.840450E+09 2.952157E+09
5.044107E+01 -2.396458E-03 4.788439E-05 3.140994E+09 6.367466E+09 3.219306E+09
5.278716E+01 -2.153005E-03 4.596858E-05 3.409801E+09 6.912028E+09 3.495292E+09
5.513326E+01 -1.952667E-03 4.421441E-05 3.686863E+09 7.473818E+09 3.780214E+09
5.747935E+01 -1.295800E-03 4.261932E-05 3.974222E+09 8.052368E+09 4.073492E+09
5.982545E+01 -7.418460E-04 4.114448E-05 4.270227E+09 8.647819E+09 4.374945E+09
6.217155E+01 -1.036764E-04 3.978480E-05 4.574382E+09 9.258655E+09 4.684343E+09
6.451764E+01 1.021038E-04 3.851093E-05 4.884302E+09 9.884621E+09 5.001400E+09
6.686374E+01 -3.243837E-04 3.730823E-05 5.198447E+09 1.052486E+10 5.325373E+09
6.920983E+01 2.380867E-04 3.621911E-05 5.523046E+09 1.117761E+10 5.656562E+09
7.155593E+01 9.047020E-04 3.520230E-05 5.857469E+09 1.184553E+10 5.994029E+09
7.390203E+01 1.376038E-03 3.424649E-05 6.196231E+09 1.252559E+10 6.338567E+09
7.624812E+01 1.601839E-03 3.334342E-05 6.540297E+09 1.321812E+10 6.689009E+09
7.859422E+01 1.539651E-03 3.248606E-05 6.889257E+09 1.392362E+10 7.045704E+09
8.094032E+01 1.554063E-03 3.168065E-05 7.244962E+09 1.464091E+10 7.407954E+09
8.328641E+01 1.498165E-03 3.091997E-05 7.605152E+09 1.536876E+10 7.775773E+09
8.563251E+01 1.255498E-03 3.019904E-05 7.967071E+09 1.610492E+10 8.148703E+09
8.797860E+01 1.065635E-03 2.951879E-05 8.333504E+09 1.685053E+10 8.526845E+09
9.032470E+01 6.578149E-04 2.886806E-05 8.703843E+09 1.760705E+10 8.909964E+09
9.267080E+01 5.423580E-04 2.825672E-05 9.081739E+09 1.837370E+10 9.297969E+09
9.501689E+01 8.046263E-04 2.768557E-05 9.466201E+09 1.914779E+10 9.690338E+09
9.736299E+01 1.147300E-03 2.714424E-05 9.855973E+09 1.993026E+10 1.008675E+10
9.970908E+01 1.265205E-03 2.662440E-05 1.024716E+10 2.072012E+10 1.048714E+10
1.020552E+02 1.310747E-03 2.612731E-05 1.064143E+10 2.151765E+10 1.089144E+10
1.044013E+02 9.882751E-04 2.564445E-05 1.103692E+10 2.232385E+10 1.129919E+10
1.067474E+02 9.382828E-04 2.518926E-05 1.143764E+10 2.313607E+10 1.171057E+10
1.090935E+02 9.377121E-04 2.475451E-05 1.184332E+10 2.395584E+10 1.212507E+10
1.114396E+02 6.997187E-04 2.433340E-05 1.224986E+10 2.478255E+10 1.254277E+10
1.137857E+02 3.556126E-04 2.392810E-05 1.265733E+10 2.561482E+10 1.296358E+10
1.161318E+02 -2.587880E-04 2.353418E-05 1.306406E+10 2.645296E+10 1.338721E+10
1.184779E+02 -1.021690E-03 2.315352E-05 1.347049E+10 2.729591E+10 1.381346E+10
1.208239E+02 -1.530100E-03 2.279313E-05 1.388088E+10 2.814250E+10 1.424231E+10
1.231700E+02 -1.978124E-03 2.244769E-05 1.429509E+10 2.899408E+10 1.467271E+10
1.255161E+02 -2.215004E-03 2.211916E-05 1.471409E+10 2.985021E+10 1.510559E+10
1.278622E+02 -2.258698E-03 2.180734E-05 1.513585E+10 3.070776E+10 1.553986E+10
1.302083E+02 -2.427255E-03 2.150498E-05 1.555689E+10 3.156863E+10 1.597620E+10
1.325544E+02 -2.757706E-03 2.121114E-05 1.597553E+10 3.243181E+10 1.641458E+10
1.349005E+02 -2.766562E-03 2.093360E-05 1.639970E+10 3.329701E+10 1.685440E+10
1.372466E+02 -2.715545E-03 2.066597E-05 1.682868E+10 3.416787E+10 1.729605E+10
1.395927E+02 -2.518554E-03 2.041039E-05 1.726065E+10 3.504021E+10 1.773873E+10
1.419388E+02 -2.138453E-03 2.016708E-05 1.769529E+10 3.591316E+10 1.818277E+10
1.442849E+02 -1.959518E-03 1.992845E-05 1.812855E+10 3.678915E+10 1.862792E+10
1.466310E+02 -1.945406E-03 1.969483E-05 1.856072E+10 3.766798E+10 1.907409E+10
1.489771E+02 -1.845164E-03 1.947039E-05 1.899460E+10 3.854772E+10 1.952112E+10
