1.173048E+00 9.116229E+00 4.530344E-01 2.050709E+04 4.039150E+03 2.053911E+03
3.519144E+00 3.565834E+00 8.321726E-02 6.458230E+04 2.835129E+04 1.433540E+04
5.865240E+00 1.805030E+00 3.292160E-02 1.073203E+05 7.683688E+04 3.880298E+04
8.211336E+00 1.078053E+00 1.824061E-02 1.543123E+05 1.493074E+05 7.530368E+04
1.055743E+01 7.042518E-01 1.201683E-02 2.082073E+05 2.457515E+05 1.237808E+05
1.290353E+01 4.963939E-01 8.833581E-03 2.712232E+05 3.651108E+05 1.844955E+05
1.524962E+01 3.602663E-01 6.910935E-03 3.435720E+05 5.089313E+05 2.569470E+05
1.759572E+01 2.726933E-01 5.678499E-03 4.260409E+05 6.749987E+05 3.409562E+05
1.994182E+01 2.077112E-01 4.803517E-03 5.186348E+05 8.653276E+05 4.363812E+05
2.228791E+01 1.649021E-01 4.178917E-03 6.224478E+05 1.077287E+06 5.435376E+05
2.463401E+01 1.299965E-01 3.691607E-03 7.358006E+05 1.313167E+06 6.626187E+05
2.698011E+01 1.039640E-01 3.310903E-03 8.600646E+05 1.571322E+06 7.928475E+05
2.932620E+01 8.332278E-02 3.003062E-03 9.944256E+05 1.851858E+06 9.345220E+05
3.167230E+01 6.761848E-02 2.751369E-03 1.140187E+06 2.154162E+06 1.086735E+06
3.401839E+01 5.444425E-02 2.538855E-03 1.295895E+06 2.479088E+06 1.250628E+06
3.636449E+01 4.522901E-02 2.361347E-03 1.463315E+06 2.825018E+06 1.425581E+06
3.871059E+01 3.816960E-02 2.209117E-03 1.641482E+06 3.192249E+06 1.611741E+06
4.105668E+01 3.038745E-02 2.072386E-03 1.829472E+06 3.583211E+06 1.808216E+06
4.340278E+01 2.616325E-02 1.956744E-03 2.028848E+06 3.992398E+06 2.015873E+06
4.574887E+01 2.161991E-02 1.852108E-03 2.237987E+06 4.424158E+06 2.234120E+06
4.809497E+01 1.751625E-02 1.758141E-03 2.457726E+06 4.877653E+06 2.462783E+06
5.044107E+01 1.463118E-02 1.674557E-03 2.689370E+06 5.351950E+06 2.701882E+06
5.278716E+01 1.219668E-02 1.599069E-03 2.930936E+06 5.846282E+06 2.951164E+06
5.513326E+01 1.021864E-02 1.530685E-03 3.181564E+06 6.360049E+06 3.211184E+06
5.747935E+01 8.774860E-03 1.468447E-03 3.443362E+06 6.894530E+06 3.481653E+06
5.982545E+01 6.987952E-03 1.410643E-03 3.714582E+06 7.449638E+06 3.761336E+06
6.217155E+01 5.664013E-03 1.357720E-03 3.995304E+06 8.024530E+06 4.052238E+06
6.451764E+01 4.760523E-03 1.309131E-03 4.287754E+06 8.618642E+06 4.351706E+06
6.686374E+01 3.793286E-03 1.263942E-03 4.587796E+06 9.231474E+06 4.661522E+06
6.920983E+01 3.005528E-03 1.221820E-03 4.899206E+06 9.866339E+06 4.982325E+06
7.155593E+01 2.654542E-03 1.183002E-03 5.221220E+06 1.051848E+07 5.311610E+06
7.390203E+01 1.322786E-03 1.145716E-03 5.548052E+06 1.119002E+07 5.649784E+06
7.624812E+01 1.566125E-03 1.112256E-03 5.888097E+06 1.187814E+07 5.999809E+06
7.859422E+01 -1.983470E-04 1.078842E-03 6.233456E+06 1.258911E+07 6.354869E+06
8.094032E+01 1.145443E-04 1.049310E-03 6.591973E+06 1.331451E+07 6.723810E+06
8.328641E+01 -3.112590E-04 1.020709E-03 6.960411E+06 1.406138E+07 7.099304E+06
8.563251E+01 -8.009525E-04 9.936899E-04 7.335715E+06 1.482462E+07 7.483520E+06
8.797860E+01 -5.107229E-04 9.687749E-04 7.724105E+06 1.560431E+07 7.876789E+06
9.032470E+01 -3.547641E-04 9.450036E-04 8.120846E+06 1.640339E+07 8.280232E+06
9.267080E+01 -2.410857E-04 9.224177E-04 8.526357E+06 1.721969E+07 8.691882E+06
9.501689E+01 6.726345E-04 9.016624E-04 8.942376E+06 1.804839E+07 9.112756E+06
9.736299E+01 7.969393E-04 8.811895E-04 9.367638E+06 1.890057E+07 9.541148E+06
9.970908E+01 1.315991E-03 8.620048E-04 9.802281E+06 1.976790E+07 9.979331E+06
1.020552E+02 1.988143E-03 8.438749E-04 1.024409E+07 2.064895E+07 1.042614E+07
1.044013E+02 2.171123E-03 8.262358E-04 1.069293E+07 2.154640E+07 1.087763E+07
