1.122018E-03 1.930507E+00 1.120838E+00 1.412088E+02 7.935845E+01 2.888483E+01
1.412538E-03 1.836432E+00 1.101341E+00 1.328642E+02 7.642672E+01 2.855349E+01
1.778279E-03 1.770662E+00 8.718469E-01 1.960907E+02 1.137551E+02 4.474246E+01
2.238721E-03 1.750340E+00 6.778281E-01 3.176685E+02 1.855041E+02 7.314567E+01
2.818383E-03 1.501603E+00 4.896447E-01 4.651613E+02 2.969301E+02 1.198773E+02
3.548134E-03 1.429502E+00 3.803105E-01 7.118654E+02 4.682679E+02 1.884439E+02
4.466836E-03 1.241976E+00 2.820842E-01 1.042720E+03 7.448372E+02 2.951231E+02
5.623413E-03 1.079658E+00 2.092594E-01 1.535398E+03 1.181170E+03 4.724906E+02
7.079458E-03 8.612026E-01 1.519668E-01 2.160180E+03 1.855314E+03 7.337117E+02
8.912509E-03 7.296970E-01 1.125349E-01 3.204634E+03 2.964489E+03 1.186677E+03
1.122018E-02 6.179152E-01 8.479667E-02 4.692850E+03 4.645841E+03 1.867200E+03
1.412538E-02 4.905179E-01 6.256068E-02 6.903795E+03 7.418800E+03 2.977217E+03
1.778279E-02 4.148737E-01 4.755991E-02 1.038973E+04 1.175244E+04 4.704681E+03
2.238721E-02 3.322853E-01 3.591872E-02 1.545760E+04 1.858744E+04 7.454491E+03
2.818383E-02 2.596815E-01 2.718616E-02 2.336040E+04 2.956590E+04 1.175514E+04
3.548134E-02 2.140612E-01 2.095163E-02 3.551848E+04 4.672325E+04 1.863681E+04
4.466836E-02 1.769897E-01 1.620970E-02 5.452086E+04 7.404491E+04 2.957846E+04
5.623413E-02 1.457227E-01 1.258291E-02 8.412035E+04 1.174069E+05 4.692797E+04
7.079458E-02 1.265231E-01 9.857841E-03 1.307041E+05 1.858468E+05 7.444753E+04
8.912509E-02 1.037690E-01 7.698992E-03 2.029933E+05 2.944373E+05 1.178668E+05
1.122018E-01 8.573488E-02 6.032499E-03 3.168598E+05 4.666036E+05 1.864830E+05
1.412538E-01 7.323121E-02 4.745224E-03 4.957576E+05 7.394245E+05 2.959290E+05
1.778279E-01 6.119055E-02 3.735498E-03 7.762000E+05 1.170823E+06 4.685657E+05
2.238721E-01 5.109384E-02 2.944564E-03 1.218516E+06 1.854483E+06 7.416345E+05
2.818383E-01 4.224109E-02 2.323588E-03 1.913693E+06 2.936338E+06 1.173900E+06
3.548134E-01 3.587234E-02 1.837535E-03 3.008120E+06 4.646863E+06 1.858987E+06
4.466836E-01 2.899494E-02 1.452476E-03 4.731211E+06 7.355043E+06 2.941353E+06
5.623413E-01 2.359280E-02 1.149827E-03 7.442199E+06 1.163324E+07 4.653381E+06
7.079458E-01 1.869611E-02 9.107707E-04 1.170923E+07 1.839322E+07 7.358250E+06
8.912509E-01 1.450883E-02 7.220690E-04 1.842576E+07 2.906215E+07 1.162592E+07
1.122018E+00 1.129392E-02 5.731304E-04 2.899917E+07 4.588518E+07 1.835599E+07
1.412538E+00 8.253705E-03 4.552357E-04 4.559331E+07 7.236330E+07 2.894986E+07
1.778279E+00 5.619589E-03 3.619370E-04 7.161211E+07 1.139775E+08 4.560649E+07
2.238721E+00 3.330511E-03 2.880886E-04 1.123389E+08 1.792160E+08 7.171469E+07
2.818383E+00 2.059846E-03 2.297386E-04 1.760485E+08 2.812161E+08 1.125335E+08
3.548134E+00 8.867761E-04 1.834703E-04 2.751683E+08 4.400740E+08 1.761074E+08
4.466836E+00 3.353753E-04 1.468567E-04 4.287589E+08 6.862200E+08 2.746620E+08
5.623413E+00 -1.556079E-04 1.178206E-04 6.651205E+08 1.065236E+09 4.264447E+08
7.079458E+00 -3.775587E-04 9.481974E-05 1.026342E+09 1.644106E+09 6.581763E+08
8.912509E+00 -5.820835E-04 7.659531E-05 1.572635E+09 2.518767E+09 1.007939E+09
