1.122018E-03 3.983564E+00 8.607119E-01 7.710000E+02 3.010000E+02 1.600000E+02
1.412538E-03 4.218453E+00 9.224226E-01 7.650000E+02 2.800000E+02 1.530000E+02
1.778279E-03 4.010646E+00 6.925477E-01 1.213000E+03 4.480000E+02 2.580000E+02
2.238721E-03 4.415502E+00 6.047303E-01 1.973000E+03 7.080000E+02 3.760000E+02
2.818383E-03 4.085193E+00 4.487567E-01 2.999000E+03 1.290000E+03 5.630000E+02
3.548134E-03 3.951254E+00 3.453373E-01 4.700000E+03 1.879000E+03 9.710000E+02
4.466836E-03 4.170890E+00 2.932520E-01 7.356000E+03 2.854000E+03 1.442000E+03
5.623413E-03 3.974742E+00 2.215727E-01 1.156300E+04 4.744000E+03 2.329000E+03
7.079458E-03 3.791059E+00 1.699692E-01 1.769500E+04 7.417000E+03 3.742000E+03
8.912509E-03 3.642266E+00 1.315261E-01 2.707300E+04 1.188000E+04 5.845000E+03
1.122018E-02 3.404228E+00 9.922752E-02 4.104200E+04 1.849300E+04 9.536000E+03
1.412538E-02 3.186514E+00 7.568637E-02 6.130900E+04 2.943000E+04 1.483300E+04
1.778279E-02 2.939193E+00 5.688701E-02 9.166700E+04 4.681200E+04 2.354900E+04
2.238721E-02 2.670067E+00 4.248768E-02 1.351100E+05 7.409700E+04 3.723100E+04
2.818383E-02 2.420406E+00 3.168947E-02 1.999170E+05 1.175970E+05 5.913600E+04
3.548134E-02 2.186303E+00 2.365417E-02 2.952580E+05 1.866110E+05 9.360800E+04
4.466836E-02 1.942960E+00 1.750825E-02 4.326720E+05 2.953750E+05 1.491950E+05
5.623413E-02 1.729569E+00 1.305259E-02 6.341140E+05 4.675670E+05 2.348060E+05
7.079458E-02 1.528753E+00 9.697727E-03 9.326150E+05 7.424420E+05 3.722910E+05
8.912509E-02 1.332203E+00 7.181464E-03 1.363079E+06 1.175900E+06 5.912070E+05
1.122018E-01 1.150430E+00 5.322992E-03 1.990291E+06 1.862107E+06 9.359230E+05
1.412538E-01 9.810926E-01 3.943202E-03 2.902797E+06 2.947859E+06 1.483421E+06
1.778279E-01 8.218555E-01 2.917512E-03 4.227485E+06 4.668806E+06 2.350701E+06
2.238721E-01 6.722944E-01 2.156043E-03 6.153176E+06 7.401104E+06 3.718823E+06
2.818383E-01 5.406425E-01 1.599205E-03 8.977194E+06 1.171879E+07 5.887299E+06
3.548134E-01 4.325392E-01 1.195941E-03 1.320486E+07 1.854470E+07 9.327194E+06
4.466836E-01 3.455124E-01 9.025220E-04 1.961578E+07 2.933184E+07 1.475468E+07
5.623413E-01 2.787814E-01 6.876866E-04 2.951869E+07 4.643292E+07 2.334736E+07
7.079458E-01 2.285982E-01 5.290871E-04 4.483136E+07 7.340930E+07 3.691994E+07
8.912509E-01 1.849874E-01 4.085001E-04 6.834376E+07 1.160149E+08 5.833812E+07
1.122018E+00 1.493340E-01 3.170304E-04 1.046456E+08 1.831610E+08 9.211234E+07
1.412538E+00 1.233917E-01 2.477707E-04 1.612568E+08 2.888159E+08 1.452800E+08
1.778279E+00 9.986254E-02 1.940231E-04 2.486447E+08 4.549027E+08 2.288516E+08
2.238721E+00 8.003853E-02 1.524417E-04 3.838198E+08 7.152569E+08 3.599203E+08
2.818383E+00 5.667108E-02 1.195529E-04 5.888009E+08 1.121997E+09 5.648555E+08
3.548134E+00 3.674924E-02 9.411695E-05 9.029087E+08 1.754929E+09 8.841782E+08
4.466836E+00 2.251277E-02 7.454166E-05 1.386898E+09 2.735242E+09 1.379111E+09
5.623413E+00 9.996514E-03 5.925804E-05 2.122273E+09 4.242125E+09 2.141162E+09
7.079458E+00 3.448735E-03 4.747568E-05 3.246448E+09 6.539455E+09 3.304557E+09
8.912509E+00 -3.932772E-03 3.812998E-05 4.938468E+09 1.001699E+10 5.059272E+09
